ID	Gender	Age	Ethnicity	EH
<S1A-074#F>	Women	Young	Pakeha	1
<S1A-074#F>	Women	Young	Pakeha	0
<S1A-074#F>	Women	Young	Pakeha	1
<S1A-074#F>	Women	Young	Pakeha	1
<S1A-074#F>	Women	Young	Pakeha	1
<S1A-074#F>	Women	Young	Pakeha	0
<S1A-074#F>	Women	Young	Pakeha	0
<S1A-074#F>	Women	Young	Pakeha	1
<S1A-074#F>	Women	Young	Pakeha	1
<S1A-074#F>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#F>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#F>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#F>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	1
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-074#J>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	1
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-091#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#B>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	0
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#A>	Women	Young	Pakeha	1
<S1A-092#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
<S1A-094#B>	Women	Young	Pakeha	0
<S1A-094#A>	Women	Young	Pakeha	1
<S1A-094#A>	Women	Young	Pakeha	0
