"FileSpeaker"	"CleanSpeechUnit"	"Adjective"	"Variant"	"Gender"	"Age"	"Occupation"	"AudienceSize"	"ConversationType"	"AgeNumeric"	"Function"	"Amplified"	"Frequency"	"Priming"	"Gradability"	"SemanticCategory"	"Emotionality"
"<S1A-060:1$A>"	"And then he rings him and he goes to this millionaire's house for a little while"	"little"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-060:1$B>"	"See some of my old chickie-babes down the coast"	"old"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.94	"NotPrimed"	-0.75527516322676	"Age"	"NonEmotional"
"<S1A-060:1$B>"	"It's so bad"	"bad"	"so"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	1.4	"NotPrimed"	0.344633727348247	"Value"	"NegativeEmotional"
"<S1A-060:1$A>"	"I know two or three planners and they're all dumb I was surprised at how think they were"	"dumb"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.08	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NegativeEmotional"
"<S1A-060:1$B>"	"It's true"	"true"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.96	"NotPrimed"	-1.96463083815336	"Value"	"NonEmotional"
"<S1A-060:1$B>"	"Do you know do you know why we have this really long recess"	"long"	"really"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	1	0.88	"NotPrimed"	0.135469572983186	"Dimension"	"NonEmotional"
"<S1A-060:1$B>"	"The little one in between it"	"little"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-060:1$A>"	"Oh the little one"	"little"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	1.87	"NotPrimed"	-0.334242641958338	"Dimension"	"NonEmotional"
"<S1A-060:1$A>"	"If everyone went to the toilet they'd be a long clu long queue"	"long"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.88	"NotPrimed"	-2.20151032365032	"Dimension"	"NonEmotional"
"<S1A-060:1$A>"	"If everyone went to the toilet they'd be a long clu long queue"	"long"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.88	"NotPrimed"	-0.520325556476637	"Dimension"	"NonEmotional"
"<S1A-060:1$B>"	"Like if you see a hot chickie-babe and you find out she smokes you just go er"	"hot"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.4	"NotPrimed"	-3.66356164612965	"PhysicalProperty"	"NonEmotional"
"<S1A-060:1$B>"	"It turns you off so bad"	"bad"	"so"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	1.4	"NotPrimed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-060:1$B>"	"Like kissing bloody the back of the exhaust pipe of a bus or something"	"bloody"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.46	"NotPrimed"	1	"PhysicalProperty"	"NegativeEmotional"
"<S1A-060:1$B>"	"I thought your little woman was bringing you up some food"	"little"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	0.649538636344095	"Dimension"	"NonEmotional"
"<S1A-060:1$A>"	"She's beautiful"	"beautiful"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.54	"NotPrimed"	-2.46360596832673	"Value"	"PositiveEmotional"
"<S1A-060:1$A>"	"Don't say she's hot though because I might hit ya"	"hot"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.4	"NotPrimed"	-1.6568704690965	"PhysicalProperty"	"NonEmotional"
"<S1A-060:1$B>"	"I wonder if they did that in the old days actually got bowl and sat it on top of your head and then cut around it"	"old"	"0"	"Man"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.94	"NotPrimed"	-3.66356164612965	"Age"	"NonEmotional"
"<S1A-061:1$B>"	"It's pretty bizarre"	"bizarre"	"pretty"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Predicative"	1	0.04	"NotPrimed"	-1.8440301424769	"Value"	"NegativeEmotional"
"<S1A-061:1$A>"	"Well they're good because you get a chance to tell what you really need and maybe he'll take some notice if you know you're lucky"	"good"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Predicative"	0	6.86	"NotPrimed"	-0.791328849672695	"Value"	"PositiveEmotional"
"<S1A-061:1$B>"	"Yeah Just ex you're you're not yeah he doesn't need to go on this huge um understanding for people but it it is a good way to remember things like the the the way he puts it but it it's like to a kindergarten"	"good"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Attributive"	0	6.86	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-061:1$B>"	"Well I s'pose but because you get holidays like and a few sick days and that sort of thing yeah"	"sick"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Attributive"	0	0.78	"NotPrimed"	-0.118920039901591	"HumanPropensity"	"NegativeEmotional"
"<S1A-061:1$B>"	"That's true"	"true"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Predicative"	0	0.43	"NotPrimed"	-1.1237077311973	"Value"	"NonEmotional"
"<S1A-061:1$A>"	"Oh they I just told them it was a ninety or a ninety-one current series sort of thing and they said oh that's cool"	"cool"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Predicative"	0	0.09	"NotPrimed"	0.0548899881077706	"PhysicalProperty"	"PositiveEmotional"
"<S1A-061:1$B>"	"No that's true"	"true"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Predicative"	0	0.43	"NotPrimed"	-2.41112710999006	"Value"	"NonEmotional"
"<S1A-061:1$A>"	"And another thing I wanted to know which I was contemplating bringing up at the meeting but I thought it was probably the wrong forum was ah bonuses"	"wrong"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Attributive"	0	0.56	"NotPrimed"	-0.944370890961096	"Value"	"NegativeEmotional"
"<S1A-061:1$A>"	"We should get good ones"	"good"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Attributive"	0	6.86	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-061:1$A>"	"Only little bits and pieces oh some mikes some mikes"	"little"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Attributive"	0	2.63	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-061:1$B>"	"Oh well this should be a good one then depending"	"good"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Attributive"	0	6.86	"NotPrimed"	0.379582098652903	"Value"	"PositiveEmotional"
"<S1A-061:1$A>"	"That's Great North Road"	"great"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Attributive"	0	1.42	"NotPrimed"	-2.10159607467077	"Value"	"NonEmotional"
"<S1A-061:1$A>"	"That's cheap"	"cheap"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Predicative"	0	0.39	"NotPrimed"	0.464407976904681	"PhysicalProperty"	"NegativeEmotional"
"<S1A-061:1$B>"	"Yeah that's what I thought and it's because there's the friends of ours have been living there for ages and they just you know the the landlord hasn't bothered and I think if we can just sort of slip into that it will be good but ah if we can't"	"good"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Predicative"	0	6.86	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-061:1$B>"	"I'm getting sick I'm not getting sick of Manly"	"sick"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Predicative"	0	0.78	"NotPrimed"	-2.38291802567911	"HumanPropensity"	"NegativeEmotional"
"<S1A-061:1$A>"	"That's good"	"good"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Predicative"	0	6.86	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-061:1$B>"	"Oh I was glad she came"	"glad"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Predicative"	0	0.13	"NotPrimed"	1.59373810660625	"HumanPropensity"	"PositiveEmotional"
"<S1A-061:1$B>"	"She just didn't want to sit on the cold beach"	"cold"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Attributive"	0	0.43	"NotPrimed"	-3.66356164612965	"PhysicalProperty"	"NegativeEmotional"
"<S1A-061:1$B>"	"It's pretty exciting watching me body surf after all you know"	"exciting"	"pretty"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Predicative"	1	0.13	"NotPrimed"	1	"Value"	"PositiveEmotional"
"<S1A-061:1$B>"	"I'm really keen to get back in the water"	"keen"	"really"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Predicative"	1	0.13	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-061:1$A>"	"This'll be good"	"good"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	28	"Predicative"	0	6.86	"NotPrimed"	-0.234831702773314	"Value"	"PositiveEmotional"
"<S1A-061:1$B>"	"There's the wide bodied Camry or is that the old Camry"	"old"	"0"	"Man"	"26-40"	"ACMP"	"Dyad"	"SameGender"	26	"Attributive"	0	1.47	"NotPrimed"	2.39940026944388	"Age"	"NonEmotional"
"<S1A-062:1$C>"	"That was funny when I saw at school with driving"	"funny"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	1.16	"NotPrimed"	-0.165244155931557	"HumanPropensity"	"NonEmotional"
"<S1A-062:1$C>"	"Seems funny"	"funny"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	1.16	"NotPrimed"	0.463180855551908	"HumanPropensity"	"NonEmotional"
"<S1A-062:1$C>"	"Oh no you just put down on your little thing that your parents abuse you so get give get you more money"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	-2.80468167567851	"Dimension"	"NonEmotional"
"<S1A-062:1$B>"	"I had a dream the other night that I was black"	"black"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.44	"NotPrimed"	1.21388049451544	"Color"	"NegativeEmotional"
"<S1A-062:1$D>"	"Oh it was so scary"	"scary"	"so"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	0.12	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-062:1$A>"	"You know you see old black guy's hair"	"old"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.94	"NotPrimed"	-3.66356164612965	"Age"	"NonEmotional"
"<S1A-062:1$A>"	"You know you see old black guy's hair"	"black"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.44	"NotPrimed"	-3.66356164612965	"Color"	"NegativeEmotional"
"<S1A-062:1$D>"	"It was so scary"	"scary"	"so"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	0.12	"NotPrimed"	1	"Value"	"NonEmotional"
"<S1A-062:1$B>"	"Was it like white with long hair"	"long"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.88	"NotPrimed"	-0.189340451293355	"Dimension"	"NonEmotional"
"<S1A-062:1$A>"	"Oh we'll have this big fifty-minute discussion"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	2.11	"NotPrimed"	-0.131170907168416	"Dimension"	"NonEmotional"
"<S1A-062:1$A>"	"Everyone's just sitting there going oh and Um there was two people in there and they were d having this big discussion with him and everyone's going"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	2.11	"NotPrimed"	-0.635796039219332	"Dimension"	"NonEmotional"
"<S1A-062:1$D>"	"Ours was so good"	"good"	"so"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-062:1$D>"	"I'm so glad"	"glad"	"so"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	0.28	"Primed"	-3.66356164612965	"HumanPropensity"	"PositiveEmotional"
"<S1A-062:1$A>"	"Like he was there for about three minutes and everyone had finished and so then he just goes on about this big discussion about whether you can measure measure emotion"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	2.11	"NotPrimed"	0.258426889069879	"Dimension"	"NonEmotional"
"<S1A-062:1$B>"	"Different personality types learning things"	"different"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	1.32	"NotPrimed"	1	"PhysicalProperty"	"NonEmotional"
"<S1A-062:1$C>"	"It was so funny"	"funny"	"so"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	1.16	"NotPrimed"	-1.48821731293797	"HumanPropensity"	"NonEmotional"
"<S1A-062:1$C>"	"And it was so funny 'cos no-one has heard you swear"	"funny"	"so"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	1	1.16	"Primed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-062:1$D>"	"Yeah well that was typical of Modern History"	"typical"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.06	"NotPrimed"	-2.76193520635117	"Other"	"NonEmotional"
"<S1A-062:1$C>"	"Remember when he called a woos 'cos she didn't want wanna go to that you know that stupid arms thing"	"stupid"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.52	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NegativeEmotional"
"<S1A-062:1$B>"	"? It's bloody ?"	"bloody"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.46	"NotPrimed"	1	"PhysicalProperty"	"NegativeEmotional"
"<S1A-062:1$B>"	"I went for a drive out to and I ended up in Annangrove big long road in the country"	"big"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	2.11	"NotPrimed"	-2.42144078934052	"Dimension"	"NonEmotional"
"<S1A-062:1$B>"	"I went for a drive out to and I ended up in Annangrove big long road in the country"	"long"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	0.88	"NotPrimed"	-3.66356164612965	"Dimension"	"NonEmotional"
"<S1A-062:1$B>"	"No I don't wanna go any longer so I reversed but the road was like that and then it off to the edge you know that little grass part then it sort goes up a level"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	0.581945272387479	"Dimension"	"NonEmotional"
"<S1A-062:1$B>"	"I reversed back into this little embankment and my muffler was stuck in the sand"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	-2.45977514480439	"Dimension"	"NonEmotional"
"<S1A-062:1$B>"	"And I knew what was wrong"	"wrong"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.48	"NotPrimed"	-0.458380374182028	"Value"	"NegativeEmotional"
"<S1A-062:1$B>"	"You sure it's not the engine"	"sure"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	1.24	"NotPrimed"	-3.41095563746316	"HumanPropensity"	"NonEmotional"
"<S1A-062:1$C>"	"That was so funny"	"funny"	"so"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	1.16	"NotPrimed"	-0.941142084515455	"HumanPropensity"	"NonEmotional"
"<S1A-062:1$A>"	"And had been going so slow the whole time"	"slow"	"so"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	1	0.14	"Primed"	-2.40478593213619	"PhysicalProperty"	"NonEmotional"
"<S1A-062:1$B>"	"I'm cool"	"cool"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.36	"NotPrimed"	-0.71805324243977	"PhysicalProperty"	"PositiveEmotional"
"<S1A-062:1$B>"	"That was cool"	"cool"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.36	"NotPrimed"	-0.439568430426682	"PhysicalProperty"	"PositiveEmotional"
"<S1A-062:1$B>"	"I reckon it'd be cool"	"cool"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.36	"NotPrimed"	-3.66356164612965	"PhysicalProperty"	"PositiveEmotional"
"<S1A-062:1$A>"	"Are you allowed to be rude on this tape"	"rude"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	0.42	"NotPrimed"	-0.70296850579931	"HumanPropensity"	"NonEmotional"
"<S1A-062:1$C>"	"So didja do anything bad"	"bad"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Predicative"	0	1.4	"NotPrimed"	-3.66356164612965	"Value"	"NegativeEmotional"
"<S1A-062:1$C>"	"Like did he have did he have his own little brake"	"little"	"0"	"Woman"	"17-25"	"ACMP"	"Group"	"SameGender"	18	"Attributive"	0	1.87	"NotPrimed"	-0.421914062260503	"Dimension"	"NonEmotional"
"<S1A-063:1$B>"	"Oh that's good"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-063:1$A>"	"It was really funny 'cos on the way out in um well two ah two nights ago I had this two nights before Sunday I had a dream about this guy I use to go to school with and I hadn't seen him in about four years and we were well I was walking out and this couple walked past me I didn't take much notice and he goes"	"funny"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	23	"Attributive"	1	1.16	"NotPrimed"	-0.290374159514938	"HumanPropensity"	"NonEmotional"
"<S1A-063:1$B>"	"Was it hard to do"	"hard"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	0.66	"NotPrimed"	0.439320180209382	"PhysicalProperty"	"NonEmotional"
"<S1A-063:1$B>"	"Sometimes it's OK for me to do that as long as I take mum to school and pick her up"	"long"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	0.88	"NotPrimed"	-1.6662837241685	"Dimension"	"NonEmotional"
"<S1A-063:1$A>"	"Apparently the information lady there is pretty nice"	"nice"	"pretty"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	23	"Predicative"	1	2.33	"NotPrimed"	-3.66356164612965	"HumanPropensity"	"NonEmotional"
"<S1A-063:1$B>"	"And what's wrong with your car"	"wrong"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	0.48	"NotPrimed"	-1.95649553666731	"Value"	"NegativeEmotional"
"<S1A-063:1$B>"	"Ah one of them is like um helping kids with learning difficulties and she does like two days I think of that and three days a week she does like relief and face to face and gives each teacher in the school two hours off 'cos it's a really small school"	"small"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Attributive"	1	0.3	"NotPrimed"	-3.66356164612965	"Dimension"	"NegativeEmotional"
"<S1A-063:1$B>"	"Her half of them like ten or so of them have to go with the year ones and so it's all really muddled up classes but it's a really close school"	"close"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Attributive"	1	0.16	"Primed"	1.15777965280372	"Dimension"	"NonEmotional"
"<S1A-063:1$B>"	"It's like a country school in the middle of the city so yeah it's very small and she likes teaching there"	"small"	"very"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	1	0.3	"NotPrimed"	-1.7655624724838	"Dimension"	"NegativeEmotional"
"<S1A-063:1$B>"	"That'd be good but then she mightn't she mightn't get she probably won't be getting in"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	6.26	"NotPrimed"	-2.70418782951293	"Value"	"PositiveEmotional"
"<S1A-063:1$A>"	"It's hard you know"	"hard"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	23	"Predicative"	0	0.66	"NotPrimed"	-3.66356164612965	"PhysicalProperty"	"NonEmotional"
"<S1A-063:1$A>"	"And I hate it when I'm here I think oh it'd be so nice just to go to work and go home and do nothing but I think I'd just get bored if I don't do anything"	"nice"	"so"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	23	"Predicative"	1	2.33	"NotPrimed"	-0.459050003199691	"HumanPropensity"	"NonEmotional"
"<S1A-063:1$A>"	"Oh That'd be really good"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	23	"Predicative"	1	6.26	"NotPrimed"	-0.218313914091959	"Value"	"PositiveEmotional"
"<S1A-063:1$B>"	"If you're making really good things it works out cheaper but if you're just making casual things then it doesn't work out much cheaper"	"good"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Attributive"	1	6.26	"Primed"	-0.274837605318828	"Value"	"PositiveEmotional"
"<S1A-063:1$B>"	"Like ultra very very easy nothing really difficult"	"easy"	"very"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Attributive"	1	0.3	"NotPrimed"	-3.66356164612965	"Difficulty"	"NonEmotional"
"<S1A-063:1$A>"	"Oh anything with sewing's difficult for me"	"difficult"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	23	"Predicative"	0	0.22	"NotPrimed"	-3.66356164612965	"Difficulty"	"NonEmotional"
"<S1A-063:1$B>"	"Got that one so it was good"	"good"	"0"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	20	"Predicative"	0	6.26	"NotPrimed"	-3.66356164612965	"Value"	"PositiveEmotional"
"<S1A-063:1$A>"	"It's really nice"	"nice"	"really"	"Woman"	"17-25"	"ACMP"	"Dyad"	"SameGender"	23	"Predicative"	1	2.33	"NotPrimed"	-1.27405421439767	"HumanPropensity"	"NonEmotional"
